2020-01-04 @Linfield                107  George Fox               83           
2020-01-04  SC Aiken                101 @Georgia C&S              88           
2020-01-04  Georgian Court           93 @Nyack                    80           
2020-01-04 @Georgia SW               89  Lander                   86           
2020-01-04 @Gonzaga                  75  Pepperdine               70           
2020-01-04 @Grand Valley St          67  Lake Superior            65           
2020-01-04  Peace                   101 @Greensboro               83           
2020-01-04  Greenville              145 @Spalding                133           
2020-01-04 @Grinnell                120  Lawrence                115 O1        
2020-01-04 @Hampden-Sydney           54  Guilford                 52           
2020-01-04 @Rose-Hulman              73  Hanover                  57           
2020-01-04  SE Oklahoma              80 @Harding                  64           
2020-01-04  Le Tourneau              97 @Hardin-Simmons           86 O1        
2020-01-04 @Hartford                 61  New Hampshire            52           
2020-01-04 @Harvard                  77  UC Irvine                73           
2020-01-04 @Radford                  73  High Point               62           
2020-01-04  Post                    101 @Holy Family              58           
2020-01-04  Maryville TN             72 @Huntingdon               70           
2020-01-04 @IL Wesleyan              80  Millikin                 71           
2020-01-04 @Maryland                 75  Indiana                  59           
"2020-01-04  Penn St                  89  Iowa                     86           Philadelphia, PA"
2020-01-04 @John Carroll             85  Ohio Northern            72           
2020-01-04 @Keene St                 82  S Maine                  72           
2020-01-04 @Wittenberg               75  Kenyon                   65           
2020-01-04 @Scranton                 85  King's PA                79           
2020-01-04 @King TN                  76  Mt Olive                 74           
2020-01-04 @Milwaukee Eng            95  Lakeland                 70           
2020-01-04 @ME Farmington            94  Lasell                   76           
2020-01-04 @Lee TN                   76  Union TN                 72 O1        
2020-01-04  NE Wesleyan              99 @Loras                    85           
2020-01-04 @Louisiana                79  Troy                     62           
2020-01-04 @Loyola-Chicago           62  Missouri St              58           
2020-01-04 @Lynchburg                76  VA Wesleyan              74           
2020-01-04 @MA Liberal Arts          95  Norwich                  76           
2020-01-04  MA Lowell                86 @UMBC                     73 O1        
2020-01-04  Marietta                 75 @Wilmington OH            64           
2020-01-04 @Marquette                71  Villanova                60           
2020-01-04  North Texas              67 @Marshall                 64           
2020-01-04 @Wingate                 103  Mars Hill                93           
2020-01-04 @MN Mankato               69  Mary ND                  65           
2020-01-04 @TX A&M Commerce          85  Midwest TX St            82 O1        
2020-01-04 @Wichita St               74  Mississippi              54           
