STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SUMLEV,STATE,COUNTY,TRACT,BLOCK,GEOID10_1,P0010001,P0010003,P0010004,P0020002,P0030001,P0030003,P0030004,P0040002
37,119,6303,2041,3.71E+14,Block 2041,G5040,,,S,3671,0,35.4274989,-80.8568547,750,37,119,6303,2041,3.71E+14,8,3,5,0,5,3,2,0
37,119,6212,1016,3.71E+14,Block 1016,G5040,,,S,6676,0,35.4151959,-80.8621474,750,37,119,6212,1016,3.71E+14,11,8,0,4,10,8,0,4
37,119,6302,2006,3.71E+14,Block 2006,G5040,,,S,37588,0,35.4068462,-80.8505099,750,37,119,6302,2006,3.71E+14,26,26,0,0,24,24,0,0
37,119,6215,1012,3.71E+14,Block 1012,G5040,,,S,9545,0,35.4074614,-80.8568403,750,37,119,6215,1012,3.71E+14,0,0,0,0,0,0,0,0
37,119,6302,2013,3.71E+14,Block 2013,G5040,,,S,31512,0,35.4045671,-80.8452725,750,37,119,6302,2013,3.71E+14,28,28,0,0,22,22,0,0
37,119,6215,1022,3.71E+14,Block 1022,G5040,,,S,42338,0,35.3999773,-80.8681762,750,37,119,6215,1022,3.71E+14,0,0,0,0,0,0,0,0
37,119,6215,1085,3.71E+14,Block 1085,G5040,,,S,7929,0,35.3926206,-80.8528084,750,37,119,6215,1085,3.71E+14,0,0,0,0,0,0,0,0
37,119,6302,1033,3.71E+14,Block 1033,G5040,,,S,22293,0,35.4085042,-80.8414025,750,37,119,6302,1033,3.71E+14,1,1,0,0,1,1,0,0
37,119,6304,2014,3.71E+14,Block 2014,G5040,,,S,139353,3291,35.4263291,-80.8180923,750,37,119,6304,2014,3.71E+14,2,1,1,0,2,1,1,0
37,119,6407,1055,3.71E+14,Block 1055,G5040,,,S,31649,0,35.4517637,-80.8519044,750,37,119,6407,1055,3.71E+14,91,83,4,7,75,68,4,6
37,119,6211,1013,3.71E+14,Block 1013,G5040,,,S,657383,0,35.4343056,-80.8771579,750,37,119,6211,1013,3.71E+14,718,628,41,15,453,388,32,12
37,119,6212,1032,3.71E+14,Block 1032,G5040,,,S,22846,0,35.4167721,-80.8623702,750,37,119,6212,1032,3.71E+14,62,47,5,6,37,28,4,3
37,119,6304,2003,3.71E+14,Block 2003,G5040,,,S,80295,0,35.4336793,-80.8138878,750,37,119,6304,2003,3.71E+14,194,177,13,0,118,108,8,0
37,119,6407,2003,3.71E+14,Block 2003,G5040,,,S,10619,0,35.4508343,-80.8480448,750,37,119,6407,2003,3.71E+14,53,45,4,4,36,29,3,2
37,119,2002,3000,3.71E+14,Block 3000,G5040,,,S,225452,0,35.1728469,-80.7995311,750,37,119,2002,3000,3.71E+14,406,239,127,28,314,202,87,19
37,119,2100,1003,3.71E+14,Block 1003,G5040,,,S,14266,0,35.1888831,-80.7876694,750,37,119,2100,1003,3.71E+14,20,10,10,0,17,8,9,0
37,119,1802,1004,3.71E+14,Block 1004,G5040,,,S,69113,0,35.1887789,-80.7816524,750,37,119,1802,1004,3.71E+14,58,46,11,2,56,45,10,2
37,119,2002,1009,3.71E+14,Block 1009,G5040,,,S,63287,0,35.1739798,-80.7747951,750,37,119,2002,1009,3.71E+14,46,42,0,0,42,40,0,0
37,119,1914,2010,3.71E+14,Block 2010,G5040,,,S,41295,0,35.1773789,-80.7680753,750,37,119,1914,2010,3.71E+14,20,20,0,0,17,17,0,0
37,119,1920,2002,3.71E+14,Block 2002,G5040,,,S,250680,0,35.1778986,-80.7475276,750,37,119,1920,2002,3.71E+14,300,90,71,150,206,67,44,92
37,119,1920,1013,3.71E+14,Block 1013,G5040,,,S,70949,0,35.1802151,-80.7489531,750,37,119,1920,1013,3.71E+14,11,11,0,0,11,11,0,0
37,119,1920,2008,3.71E+14,Block 2008,G5040,,,S,128103,0,35.1709361,-80.7403569,750,37,119,1920,2008,3.71E+14,136,70,54,14,106,63,31,11
37,119,1921,1007,3.71E+14,Block 1007,G5040,,,S,16207,0,35.1704376,-80.7269503,750,37,119,1921,1007,3.71E+14,66,15,44,12,44,9,32,7
37,119,5716,2003,3.71E+14,Block 2003,G5040,,,S,410183,2194,35.1715265,-80.7208914,750,37,119,5716,2003,3.71E+14,718,314,174,211,475,226,107,122
37,119,5839,1015,3.71E+14,Block 1015,G5040,,,S,5125,0,35.0677391,-80.8475416,750,37,119,5839,1015,3.71E+14,54,25,17,9,45,22,14,7
37,119,5826,2003,3.71E+14,Block 2003,G5040,,,S,110527,0,35.0879543,-80.8690158,750,37,119,5826,2003,3.71E+14,257,165,66,44,201,129,53,33
37,119,5521,2015,3.71E+14,Block 2015,G5040,,,S,25652,0,35.3358139,-80.7429095,750,37,119,5521,2015,3.71E+14,0,0,0,0,0,0,0,0
37,119,5610,2014,3.71E+14,Block 2014,G5040,,,S,67780,0,35.3141117,-80.7080059,750,37,119,5610,2014,3.71E+14,0,0,0,0,0,0,0,0
37,119,5605,3002,3.71E+14,Block 3002,G5040,,,S,15238,0,35.3035674,-80.7237201,750,37,119,5605,3002,3.71E+14,2,0,0,0,2,0,0,0
37,119,4400,1033,3.71E+14,Block 1033,G5040,,,S,18801,0,35.2652677,-80.8764021,750,37,119,4400,1033,3.71E+14,16,0,13,0,13,0,11,0
37,119,4400,1008,3.71E+14,Block 1008,G5040,,,S,57443,0,35.2712114,-80.8866311,750,37,119,4400,1008,3.71E+14,3,0,3,0,3,0,3,0
37,119,1920,2001,3.71E+14,Block 2001,G5040,,,S,4458,0,35.1791127,-80.7412788,750,37,119,1920,2001,3.71E+14,4,4,0,0,2,2,0,0
37,119,5604,1022,3.71E+14,Block 1022,G5040,,,S,17064,0,35.2973926,-80.7450803,750,37,119,5604,1022,3.71E+14,0,0,0,0,0,0,0,0
37,119,5824,1032,3.71E+14,Block 1032,G5040,,,S,16840,0,35.1104092,-80.8973655,750,37,119,5824,1032,3.71E+14,0,0,0,0,0,0,0,0
37,119,5817,2011,3.71E+14,Block 2011,G5040,,,S,28195,0,35.0712717,-80.7792598,750,37,119,5817,2011,3.71E+14,59,52,0,0,34,30,0,0
37,119,1923,2005,3.71E+14,Block 2005,G5040,,,S,125975,0,35.2132133,-80.7161382,750,37,119,1923,2005,3.71E+14,240,94,81,67,160,70,54,32
37,119,6109,1004,3.71E+14,Block 1004,G5040,,,S,47235,0,35.3285339,-80.8482232,750,37,119,6109,1004,3.71E+14,0,0,0,0,0,0,0,0
37,119,6109,1021,3.71E+14,Block 1021,G5040,,,S,986351,11774,35.3120152,-80.8571002,750,37,119,6109,1021,3.71E+14,515,31,441,21,356,23,306,12
37,119,5511,3001,3.71E+14,Block 3001,G5040,,,S,1742,0,35.331802,-80.8003107,750,37,119,5511,3001,3.71E+14,43,6,22,2,37,6,20,2
37,119,5841,3006,3.71E+14,Block 3006,G5040,,,S,20841,0,35.047796,-80.8309239,750,37,119,5841,3006,3.71E+14,11,11,0,0,7,7,0,0
37,119,1910,1005,3.71E+14,Block 1005,G5040,,,S,20845,0,35.1914532,-80.734642,750,37,119,1910,1005,3.71E+14,33,4,16,13,22,4,12,6
37,119,3802,3042,3.71E+14,Block 3042,G5040,,,S,52541,0,35.1713988,-80.8811423,750,37,119,3802,3042,3.71E+14,0,0,0,0,0,0,0,0
37,119,1920,1012,3.71E+14,Block 1012,G5040,,,S,46121,0,35.1803568,-80.7456936,750,37,119,1920,1012,3.71E+14,78,21,15,3,52,17,10,3
37,119,5909,2008,3.71E+14,Block 2008,G5040,,,S,36496,0,35.1434969,-80.9785805,750,37,119,5909,2008,3.71E+14,124,25,48,31,95,21,33,25
37,119,5305,3015,3.71E+14,Block 3015,G5040,,,S,40862,0,35.2710766,-80.7833142,750,37,119,5305,3015,3.71E+14,96,0,96,0,66,0,66,0
37,119,1505,1021,3.71E+14,Block 1021,G5040,,,S,36347,0,35.2633959,-80.7591098,750,37,119,1505,1021,3.71E+14,0,0,0,0,0,0,0,0
37,119,5306,2013,3.71E+14,Block 2013,G5040,,,S,16264,0,35.254109,-80.7835476,750,37,119,5306,2013,3.71E+14,29,6,19,4,22,6,12,4
37,119,5306,2014,3.71E+14,Block 2014,G5040,,,S,9082,0,35.2545985,-80.7809972,750,37,119,5306,2014,3.71E+14,26,8,10,8,22,7,7,8
37,119,1400,1001,3.71E+14,Block 1001,G5040,,,S,33311,0,35.2518225,-80.7822048,750,37,119,1400,1001,3.71E+14,59,15,30,9,39,13,19,4
37,119,5306,2019,3.71E+14,Block 2019,G5040,,,S,879,0,35.2623546,-80.7727535,750,37,119,5306,2019,3.71E+14,0,0,0,0,0,0,0,0
37,119,1300,1010,3.71E+14,Block 1010,G5040,,,S,59632,0,35.243465,-80.789557,750,37,119,1300,1010,3.71E+14,100,61,37,5,87,54,31,3
37,119,3500,2018,3.71E+14,Block 2018,G5040,,,S,17423,0,35.2101809,-80.8521843,750,37,119,3500,2018,3.71E+14,35,35,0,0,26,26,0,0
37,119,3400,3024,3.71E+14,Block 3024,G5040,,,S,19913,0,35.2055897,-80.8530187,750,37,119,3400,3024,3.71E+14,37,37,0,1,33,33,0,1
37,119,3500,2016,3.71E+14,Block 2016,G5040,,,S,74760,0,35.2086013,-80.8485275,750,37,119,3500,2016,3.71E+14,0,0,0,0,0,0,0,0
37,119,3500,2032,3.71E+14,Block 2032,G5040,,,S,20314,0,35.2066788,-80.8497488,750,37,119,3500,2032,3.71E+14,25,25,0,0,24,24,0,0
37,119,3400,3022,3.71E+14,Block 3022,G5040,,,S,20537,0,35.2057023,-80.8508221,750,37,119,3400,3022,3.71E+14,29,29,0,1,22,22,0,1
37,119,3500,1007,3.71E+14,Block 1007,G5040,,,S,23742,0,35.2059664,-80.8464652,750,37,119,3500,1007,3.71E+14,45,43,0,0,30,29,0,0
37,119,3500,1002,3.71E+14,Block 1002,G5040,,,S,39585,0,35.2097644,-80.8428031,750,37,119,3500,1002,3.71E+14,33,33,0,0,21,21,0,0
37,119,3400,2001,3.71E+14,Block 2001,G5040,,,S,14820,0,35.2034272,-80.8477324,750,37,119,3400,2001,3.71E+14,25,18,7,1,15,15,0,0
37,119,3400,2012,3.71E+14,Block 2012,G5040,,,S,14032,0,35.1989897,-80.8495383,750,37,119,3400,2012,3.71E+14,44,44,0,2,32,32,0,1
37,119,5910,1010,3.71E+14,Block 1010,G5040,,,S,179170,0,35.1148605,-80.9892375,750,37,119,5910,1010,3.71E+14,19,16,1,1,17,14,1,1
37,119,5510,2006,3.71E+14,Block 2006,G5040,,,S,12846,0,35.3198378,-80.8245805,750,37,119,5510,2006,3.71E+14,51,4,44,5,31,2,27,2
37,119,5518,2015,3.71E+14,Block 2015,G5040,,,S,744,0,35.3652771,-80.7850948,750,37,119,5518,2015,3.71E+14,0,0,0,0,0,0,0,0
37,119,5524,6003,3.71E+14,Block 6003,G5040,,,S,59441,0,35.2908769,-80.7905255,750,37,119,5524,6003,3.71E+14,97,34,38,10,72,29,25,5
37,119,5845,2012,3.71E+14,Block 2012,G5040,,,S,21774,0,35.0590624,-80.7760455,750,37,119,5845,2012,3.71E+14,18,15,1,0,13,11,0,0
37,119,5845,2028,3.71E+14,Block 2028,G5040,,,S,26646,0,35.0582308,-80.7854437,750,37,119,5845,2028,3.71E+14,112,82,8,10,67,48,5,8
37,119,5845,2022,3.71E+14,Block 2022,G5040,,,S,13096,0,35.0573564,-80.789838,750,37,119,5845,2022,3.71E+14,51,19,0,0,30,11,0,0
37,119,5845,1003,3.71E+14,Block 1003,G5040,,,S,44970,0,35.0525215,-80.7931214,750,37,119,5845,1003,3.71E+14,1,1,0,0,1,1,0,0
37,119,5909,2001,3.71E+14,Block 2001,G5040,,,S,16018,0,35.1588151,-80.9768901,750,37,119,5909,2001,3.71E+14,31,19,9,0,31,19,9,0
37,119,5912,1036,3.71E+14,Block 1036,G5040,,,S,36172,0,35.1632623,-80.9554433,750,37,119,5912,1036,3.71E+14,0,0,0,0,0,0,0,0
37,119,5917,2003,3.71E+14,Block 2003,G5040,,,S,12021,0,35.1166235,-80.9577925,750,37,119,5917,2003,3.71E+14,0,0,0,0,0,0,0,0
37,119,6104,1000,3.71E+14,Block 1000,G5040,,,S,18469,0,35.3194644,-80.9433122,750,37,119,6104,1000,3.71E+14,0,0,0,0,0,0,0,0
37,119,6009,2010,3.71E+14,Block 2010,G5040,,,S,3209,0,35.2963987,-80.9591345,750,37,119,6009,2010,3.71E+14,0,0,0,0,0,0,0,0
37,119,6009,1031,3.71E+14,Block 1031,G5040,,,S,47398,0,35.2874757,-80.9552641,750,37,119,6009,1031,3.71E+14,67,12,54,6,50,11,38,3
37,119,1400,1008,3.71E+14,Block 1008,G5040,,,S,12647,0,35.2482491,-80.7968209,750,37,119,1400,1008,3.71E+14,134,116,5,5,126,112,5,4
37,119,5910,1003,3.71E+14,Block 1003,G5040,,,S,14015,0,35.1180372,-80.9956167,750,37,119,5910,1003,3.71E+14,8,2,6,0,6,2,4,0
37,119,2100,2009,3.71E+14,Block 2009,G5040,,,S,28364,0,35.1835137,-80.7839613,750,37,119,2100,2009,3.71E+14,35,20,15,1,28,18,10,1
37,119,5907,1034,3.71E+14,Block 1034,G5040,,,S,19074,0,35.1627685,-80.9943023,750,37,119,5907,1034,3.71E+14,61,35,15,5,42,27,10,5
37,119,5907,1035,3.71E+14,Block 1035,G5040,,,S,15179,0,35.1658045,-80.9954274,750,37,119,5907,1035,3.71E+14,44,3,17,13,29,3,11,7
37,119,5907,1020,3.71E+14,Block 1020,G5040,,,S,14745,0,35.1617583,-80.9804936,750,37,119,5907,1020,3.71E+14,33,23,10,0,25,18,7,0
37,119,5523,3004,3.71E+14,Block 3004,G5040,,,S,6815,0,35.3269331,-80.7442831,750,37,119,5523,3004,3.71E+14,14,10,4,1,14,10,4,1
37,119,5523,3008,3.71E+14,Block 3008,G5040,,,S,1833,0,35.3264857,-80.7429705,750,37,119,5523,3008,3.71E+14,0,0,0,0,0,0,0,0
37,119,4600,2009,3.71E+14,Block 2009,G5040,,,S,19743,0,35.2580052,-80.8569036,750,37,119,4600,2009,3.71E+14,25,0,24,0,18,0,17,0
37,119,4600,2010,3.71E+14,Block 2010,G5040,,,S,73153,0,35.2569529,-80.8579685,750,37,119,4600,2010,3.71E+14,17,0,17,0,13,0,13,0
37,119,5517,1016,3.71E+14,Block 1016,G5040,,,S,72954,0,35.3844596,-80.7850451,750,37,119,5517,1016,3.71E+14,48,30,11,2,44,29,9,2
37,119,5611,1024,3.71E+14,Block 1024,G5040,,,S,13281,0,35.3225597,-80.6894287,750,37,119,5611,1024,3.71E+14,5,3,0,1,5,3,0,1
37,119,5615,1003,3.71E+14,Block 1003,G5040,,,S,78785,0,35.2974759,-80.6790041,750,37,119,5615,1003,3.71E+14,72,12,47,15,47,10,29,9
37,119,5615,1006,3.71E+14,Block 1006,G5040,,,S,43027,0,35.2958396,-80.680539,750,37,119,5615,1006,3.71E+14,27,7,16,1,19,5,10,1
37,119,5619,2005,3.71E+14,Block 2005,G5040,,,S,67407,0,35.2545861,-80.6583149,750,37,119,5619,2005,3.71E+14,0,0,0,0,0,0,0,0
37,119,6302,1084,3.71E+14,Block 1084,G5040,,,S,8603,0,35.3794959,-80.821085,750,37,119,6302,1084,3.71E+14,0,0,0,0,0,0,0,0
37,119,6302,3033,3.71E+14,Block 3033,G5040,,,S,94915,0,35.4012726,-80.7770158,750,37,119,6302,3033,3.71E+14,13,8,0,0,6,4,0,0
37,119,5519,2028,3.71E+14,Block 2028,G5040,,,S,752756,37,35.3662387,-80.7283174,750,37,119,5519,2028,3.71E+14,0,0,0,0,0,0,0,0
37,119,5521,3029,3.71E+14,Block 3029,G5040,,,S,459080,2617,35.3472436,-80.7203269,750,37,119,5521,3029,3.71E+14,7,7,0,0,7,7,0,0
37,119,5508,1000,3.71E+14,Block 1000,G5040,,,S,559939,670,35.3653398,-80.824097,750,37,119,5508,1000,3.71E+14,10,10,0,0,8,8,0,0
37,119,5521,3004,3.71E+14,Block 3004,G5040,,,S,24499,0,35.356236,-80.7258003,750,37,119,5521,3004,3.71E+14,0,0,0,0,0,0,0,0
37,119,5521,3014,3.71E+14,Block 3014,G5040,,,S,27699,0,35.3482485,-80.7322287,750,37,119,5521,3014,3.71E+14,0,0,0,0,0,0,0,0
37,119,5521,3006,3.71E+14,Block 3006,G5040,,,S,726067,0,35.3494415,-80.7289215,750,37,119,5521,3006,3.71E+14,189,54,91,22,124,37,57,11
37,119,5521,2004,3.71E+14,Block 2004,G5040,,,S,245648,0,35.3416137,-80.7297545,750,37,119,5521,2004,3.71E+14,0,0,0,0,0,0,0,0
37,119,5521,3000,3.71E+14,Block 3000,G5040,,,S,15584,0,35.3609141,-80.7212795,750,37,119,5521,3000,3.71E+14,0,0,0,0,0,0,0,0
37,119,6304,1000,3.71E+14,Block 1000,G5040,,,S,1180545,5108,35.4492581,-80.8032374,750,37,119,6304,1000,3.71E+14,43,37,6,1,32,27,5,1
37,119,6211,1001,3.71E+14,Block 1001,G5040,,,S,14084,0,35.440954,-80.8682243,750,37,119,6211,1001,3.71E+14,0,0,0,0,0,0,0,0
37,119,6303,2006,3.71E+14,Block 2006,G5040,,,S,254300,0,35.4390879,-80.8627692,750,37,119,6303,2006,3.71E+14,27,0,27,0,19,0,19,0
37,119,6302,1031,3.71E+14,Block 1031,G5040,,,S,7325,0,35.4100517,-80.8409955,750,37,119,6302,1031,3.71E+14,0,0,0,0,0,0,0,0
37,119,6302,1032,3.71E+14,Block 1032,G5040,,,S,28440,0,35.4099423,-80.8419705,750,37,119,6302,1032,3.71E+14,20,11,3,5,16,9,3,4
37,119,6302,2018,3.71E+14,Block 2018,G5040,,,S,7196,0,35.399138,-80.8395936,750,37,119,6302,2018,3.71E+14,25,21,1,5,23,19,1,5
37,119,6211,2000,3.71E+14,Block 2000,G5040,,,S,28978,0,35.4287267,-80.8848495,750,37,119,6211,2000,3.71E+14,26,21,1,3,14,11,1,2
37,119,6211,2002,3.71E+14,Block 2002,G5040,,,S,11895,0,35.4280675,-80.8840752,750,37,119,6211,2002,3.71E+14,44,43,0,0,22,21,0,0
37,119,6304,2007,3.71E+14,Block 2007,G5040,,,S,4406,0,35.4382938,-80.8198734,750,37,119,6304,2007,3.71E+14,14,13,1,0,12,11,1,0
37,119,6303,2031,3.71E+14,Block 2031,G5040,,,S,1925,0,35.4272263,-80.8478751,750,37,119,6303,2031,3.71E+14,12,12,0,0,10,10,0,0
37,119,6211,1020,3.71E+14,Block 1020,G5040,,,S,96792,4499,35.4282857,-80.881203,750,37,119,6211,1020,3.71E+14,139,133,4,6,81,77,3,4
37,119,6302,2015,3.71E+14,Block 2015,G5040,,,S,15510,0,35.3973301,-80.8398345,750,37,119,6302,2015,3.71E+14,0,0,0,0,0,0,0,0
37,119,6304,3035,3.71E+14,Block 3035,G5040,,,S,23308,0,35.4181514,-80.8411895,750,37,119,6304,3035,3.71E+14,25,15,0,9,17,11,0,6
37,119,6212,1018,3.71E+14,Block 1018,G5040,,,S,22051,0,35.4107656,-80.8710922,750,37,119,6212,1018,3.71E+14,82,66,11,9,41,32,7,4
37,119,6304,3022,3.71E+14,Block 3022,G5040,,,S,115825,0,35.41739,-80.8288161,750,37,119,6304,3022,3.71E+14,205,167,19,26,147,124,14,13
37,119,6304,3031,3.71E+14,Block 3031,G5040,,,S,24829,0,35.4143782,-80.825009,750,37,119,6304,3031,3.71E+14,60,58,0,9,41,39,0,6
37,119,6212,1019,3.71E+14,Block 1019,G5040,,,S,10244,0,35.410046,-80.8703239,750,37,119,6212,1019,3.71E+14,38,31,5,0,29,26,2,0
37,119,6304,3051,3.71E+14,Block 3051,G5040,,,S,4427,0,35.4254535,-80.7994809,750,37,119,6304,3051,3.71E+14,0,0,0,0,0,0,0,0
37,119,6303,2020,3.71E+14,Block 2020,G5040,,,S,31313,0,35.4378263,-80.850049,750,37,119,6303,2020,3.71E+14,15,11,0,0,8,6,0,0
37,119,3007,3015,3.71E+14,Block 3015,G5040,,,S,83305,0,35.1078136,-80.8133804,750,37,119,3007,3015,3.71E+14,25,22,0,0,18,15,0,0
37,119,3013,2006,3.71E+14,Block 2006,G5040,,,S,237357,0,35.1162815,-80.8020378,750,37,119,3013,2006,3.71E+14,150,142,1,7,102,99,1,5
37,119,3806,2021,3.71E+14,Block 2021,G5040,,,S,12033,0,35.1390888,-80.9066799,750,37,119,3806,2021,3.71E+14,0,0,0,0,0,0,0,0
37,119,3806,2012,3.71E+14,Block 2012,G5040,,,S,153977,3316,35.141138,-80.9093325,750,37,119,3806,2012,3.71E+14,0,0,0,0,0,0,0,0
37,119,5617,2001,3.71E+14,Block 2001,G5040,,,S,31208,0,35.2449791,-80.693471,750,37,119,5617,2001,3.71E+14,7,4,0,3,4,2,0,2
37,119,5619,1015,3.71E+14,Block 1015,G5040,,,S,12213,0,35.2455491,-80.6821652,750,37,119,5619,1015,3.71E+14,20,0,19,0,13,0,12,0
37,119,5619,1030,3.71E+14,Block 1030,G5040,,,S,211085,0,35.2485269,-80.6707803,750,37,119,5619,1030,3.71E+14,125,88,26,40,87,59,20,22
37,119,5619,2011,3.71E+14,Block 2011,G5040,,,S,1359965,10182,35.2481911,-80.6635489,750,37,119,5619,2011,3.71E+14,630,303,254,80,438,234,167,49
37,119,4302,3004,3.71E+14,Block 3004,G5040,,,S,59122,0,35.2665337,-80.8916608,750,37,119,4302,3004,3.71E+14,82,4,78,1,60,4,56,0
37,119,3017,1003,3.71E+14,Block 1003,G5040,,,S,86951,0,35.1076598,-80.7988144,750,37,119,3017,1003,3.71E+14,83,79,1,0,64,63,1,0
37,119,3017,1000,3.71E+14,Block 1000,G5040,,,S,167376,0,35.1080882,-80.7933346,750,37,119,3017,1000,3.71E+14,267,142,93,15,179,110,48,10
37,119,5824,1016,3.71E+14,Block 1016,G5040,,,S,37095,0,35.1319336,-80.8827618,750,37,119,5824,1016,3.71E+14,0,0,0,0,0,0,0,0
37,119,3106,1006,3.71E+14,Block 1006,G5040,,,S,76122,0,35.1488727,-80.872188,750,37,119,3106,1006,3.71E+14,81,74,5,4,71,66,3,3
37,119,5824,1011,3.71E+14,Block 1011,G5040,,,S,4564,0,35.1363288,-80.8873425,750,37,119,5824,1011,3.71E+14,22,7,5,12,14,5,4,7
37,119,3807,1009,3.71E+14,Block 1009,G5040,,,S,202372,0,35.15302,-80.892406,750,37,119,3807,1009,3.71E+14,476,157,108,350,315,106,79,221
37,119,3102,3001,3.71E+14,Block 3001,G5040,,,S,149512,0,35.159936,-80.873469,750,37,119,3102,3001,3.71E+14,435,103,80,284,299,71,60,192
37,119,4302,2031,3.71E+14,Block 2031,G5040,,,S,63844,0,35.252231,-80.8936365,750,37,119,4302,2031,3.71E+14,1,0,1,0,1,0,1,0
37,119,4304,1028,3.71E+14,Block 1028,G5040,,,S,28402,0,35.2598463,-80.9065621,750,37,119,4304,1028,3.71E+14,66,16,19,4,54,13,18,3
37,119,3016,2000,3.71E+14,Block 2000,G5040,,,S,1166232,2072,35.1160827,-80.7605386,750,37,119,3016,2000,3.71E+14,662,618,23,9,465,437,14,3
37,119,1916,1016,3.71E+14,Block 1016,G5040,,,S,15757,0,35.2022725,-80.6960664,750,37,119,1916,1016,3.71E+14,30,3,18,0,25,3,15,0
37,119,5909,1015,3.71E+14,Block 1015,G5040,,,S,0,18563,35.1392997,-80.9975133,750,37,119,5909,1015,3.71E+14,0,0,0,0,0,0,0,0
37,119,5909,1029,3.71E+14,Block 1029,G5040,,,S,547880,0,35.1358094,-80.9827184,750,37,119,5909,1029,3.71E+14,0,0,0,0,0,0,0,0
37,119,3012,2009,3.71E+14,Block 2009,G5040,,,S,90098,4140,35.1001068,-80.8569529,750,37,119,3012,2009,3.71E+14,90,79,4,0,64,56,4,0
37,119,4800,3045,3.71E+14,Block 3045,G5040,,,S,3429,0,35.2457353,-80.8492774,750,37,119,4800,3045,3.71E+14,0,0,0,0,0,0,0,0
37,119,4700,1033,3.71E+14,Block 1033,G5040,,,S,10930,0,35.2387191,-80.8540706,750,37,119,4700,1033,3.71E+14,0,0,0,0,0,0,0,0
37,119,4800,3060,3.71E+14,Block 3060,G5040,,,S,4257,0,35.2443393,-80.8504541,750,37,119,4800,3060,3.71E+14,0,0,0,0,0,0,0,0
37,119,4800,3011,3.71E+14,Block 3011,G5040,,,S,18152,0,35.2461753,-80.8472263,750,37,119,4800,3011,3.71E+14,0,0,0,0,0,0,0,0
37,119,4800,3054,3.71E+14,Block 3054,G5040,,,S,582,0,35.243972,-80.8478506,750,37,119,4800,3054,3.71E+14,0,0,0,0,0,0,0,0
37,119,6007,1054,3.71E+14,Block 1054,G5040,,,S,62019,0,35.3048683,-80.9834596,750,37,119,6007,1054,3.71E+14,148,26,113,4,94,21,69,3
37,119,5521,1006,3.71E+14,Block 1006,G5040,,,S,5632,0,35.32501,-80.7348138,750,37,119,5521,1006,3.71E+14,42,19,16,4,32,18,10,2
37,119,5912,2008,3.71E+14,Block 2008,G5040,,,S,42291,0,35.1594887,-80.9284383,750,37,119,5912,2008,3.71E+14,62,27,25,22,50,21,21,15
37,119,3106,1001,3.71E+14,Block 1001,G5040,,,S,47212,0,35.1514019,-80.8727412,750,37,119,3106,1001,3.71E+14,49,39,2,6,40,34,2,2
37,119,3103,2041,3.71E+14,Block 2041,G5040,,,S,53898,0,35.1633881,-80.8619531,750,37,119,3103,2041,3.71E+14,59,50,9,1,48,44,4,1
37,119,2906,2010,3.71E+14,Block 2010,G5040,,,S,1536,0,35.1521068,-80.8397921,750,37,119,2906,2010,3.71E+14,0,0,0,0,0,0,0,0
37,119,2906,2016,3.71E+14,Block 2016,G5040,,,S,58652,0,35.1553006,-80.8460268,750,37,119,2906,2016,3.71E+14,88,80,0,4,60,57,0,1
37,119,2002,2011,3.71E+14,Block 2011,G5040,,,S,134950,0,35.1687685,-80.7914501,750,37,119,2002,2011,3.71E+14,111,107,0,0,90,87,0,0
37,119,2004,1007,3.71E+14,Block 1007,G5040,,,S,68418,0,35.1529732,-80.7865672,750,37,119,2004,1007,3.71E+14,36,36,0,0,27,27,0,0
37,119,3902,4009,3.71E+14,Block 4009,G5040,,,S,53872,0,35.2043141,-80.899834,750,37,119,3902,4009,3.71E+14,26,0,26,1,20,0,20,1
37,119,3806,3005,3.71E+14,Block 3005,G5040,,,S,29495,0,35.1594712,-80.9065143,750,37,119,3806,3005,3.71E+14,64,6,45,18,48,6,34,13
37,119,5837,1011,3.71E+14,Block 1011,G5040,,,S,27772,0,35.0576897,-80.8520815,750,37,119,5837,1011,3.71E+14,0,0,0,0,0,0,0,0
37,119,3806,3007,3.71E+14,Block 3007,G5040,,,S,44462,0,35.1585894,-80.9056329,750,37,119,3806,3007,3.71E+14,92,0,85,6,66,0,60,6
37,119,5837,1024,3.71E+14,Block 1024,G5040,,,S,19726,0,35.0559215,-80.853625,750,37,119,5837,1024,3.71E+14,0,0,0,0,0,0,0,0
37,119,3105,1014,3.71E+14,Block 1014,G5040,,,S,49639,0,35.1387149,-80.8543367,750,37,119,3105,1014,3.71E+14,47,47,0,2,39,39,0,1
37,119,3802,3005,3.71E+14,Block 3005,G5040,,,S,5630,0,35.1964437,-80.8833694,750,37,119,3802,3005,3.71E+14,0,0,0,0,0,0,0,0
37,119,3802,1014,3.71E+14,Block 1014,G5040,,,S,45345,0,35.2020034,-80.8884384,750,37,119,3802,1014,3.71E+14,85,0,84,0,61,0,61,0
37,119,3802,1011,3.71E+14,Block 1011,G5040,,,S,18125,0,35.2037323,-80.8902468,750,37,119,3802,1011,3.71E+14,22,0,22,0,20,0,20,0
